country,scenario,metric,baseline_value,comparison_value,difference
BIH,tobacco_t5,Economic benefit (USD) by 2030,57303182343.05796,57303306401.35863,124058.30066680908
BIH,tobacco_t5,Economic benefit (USD) by 2035,94467684919.11992,94468117733.37073,432814.2508087158
BIH,tobacco_t5,Intervention cost (USD) by 2030,0,684408.1209654231,684408.1209654231
BIH,tobacco_t5,Intervention cost (USD) by 2035,0,1137572.0950646594,1137572.0950646594
BWA,tobacco_t1,Total deaths averted by 2030,120155.33,120154.34,-0.9900000000052387
BWA,tobacco_t1,Total deaths averted by 2035,234081.30999999997,234077.84999999998,-3.459999999991851
BWA,tobacco_t1,Cases averted by 2030,546467.72,546250.25,-217.46999999997206
BWA,tobacco_t1,Cases averted by 2035,1147904.7399999998,1147261.05,-643.6899999997113
BWA,tobacco_t1,Total healthy years lived by 2030,14799078.07,14799097.62,19.549999998882413
BWA,tobacco_t1,Total healthy years lived by 2035,27995335.47,27995398.740000002,63.270000003278255
BWA,tobacco_t1,Economic benefit (USD) by 2030,49010177318.43303,49010277939.08202,100620.6489944458
BWA,tobacco_t1,Economic benefit (USD) by 2035,87436023701.42693,87436316725.72253,293024.2956085205
BWA,tobacco_t1,Intervention cost (USD) by 2030,0,1125583.7286814651,1125583.7286814651
BWA,tobacco_t1,Intervention cost (USD) by 2035,0,1981938.1426437884,1981938.1426437884
BWA,asthma_cr1,Total deaths averted by 2030,120155.33,120155.33,0.0
BWA,asthma_cr1,Total deaths averted by 2035,234081.30999999997,234081.31,2.9103830456733704e-11
BWA,asthma_cr1,Cases averted by 2030,546467.72,546467.72,0.0
BWA,asthma_cr1,Cases averted by 2035,1147904.7399999998,1147904.74,2.3283064365386963e-10
BWA,asthma_cr1,Total healthy years lived by 2030,14799078.07,14802145.780000001,3067.710000000894
BWA,asthma_cr1,Total healthy years lived by 2035,27995335.47,28003118.929999996,7783.459999997169
BWA,asthma_cr1,Economic benefit (USD) by 2030,49010177318.43303,49017475850.27839,7298531.845359802
BWA,asthma_cr1,Economic benefit (USD) by 2035,87436023701.42693,87453739895.34862,17716193.921691895
BWA,asthma_cr1,Intervention cost (USD) by 2030,0,10451847.549348727,10451847.549348727
BWA,asthma_cr1,Intervention cost (USD) by 2035,0,18403703.96368935,18403703.96368935
BWA,tobacco_t2,Total deaths averted by 2030,120155.33,120154.75,-0.5800000000017462
BWA,tobacco_t2,Total deaths averted by 2035,234081.30999999997,234077.95,-3.3599999999569263
BWA,tobacco_t2,Cases averted by 2030,546467.72,546310.49,-157.22999999998137
BWA,tobacco_t2,Cases averted by 2035,1147904.7399999998,1147254.16,-650.5799999998417
BWA,tobacco_t2,Total healthy years lived by 2030,14799078.07,14799091.75,13.679999999701977
BWA,tobacco_t2,Total healthy years lived by 2035,27995335.47,27995397.43,61.96000000089407
BWA,tobacco_t2,Economic benefit (USD) by 2030,49010177318.43303,49010246517.2281,69198.79507446289
BWA,tobacco_t2,Economic benefit (USD) by 2035,87436023701.42693,87436305900.12166,282198.694732666
BWA,tobacco_t2,Intervention cost (USD) by 2030,0,3537548.6200289135,3537548.6200289135
BWA,tobacco_t2,Intervention cost (USD) by 2035,0,6228947.997463062,6228947.997463062
BWA,tobacco_t3,Total deaths averted by 2030,120155.33,120154.97000000003,-0.35999999997147825
BWA,tobacco_t3,Total deaths averted by 2035,234081.30999999997,234079.27000000008,-2.0399999998917338
BWA,tobacco_t3,Cases averted by 2030,546467.72,546373.55,-94.1699999999255
BWA,tobacco_t3,Cases averted by 2035,1147904.7399999998,1147515.22,-389.5199999997858
BWA,tobacco_t3,Total healthy years lived by 2030,14799078.07,14799086.259999998,8.189999997615814
BWA,tobacco_t3,Total healthy years lived by 2035,27995335.47,27995372.560000002,37.09000000357628
BWA,tobacco_t3,Economic benefit (USD) by 2030,49010177318.43303,49010218752.44332,41434.01029205322
BWA,tobacco_t3,Economic benefit (USD) by 2035,87436023701.42693,87436192630.40936,168928.9824371338
BWA,tobacco_t3,Intervention cost (USD) by 2030,0,643190.6423884897,643190.6423884897
BWA,tobacco_t3,Intervention cost (USD) by 2035,0,1132535.8510756355,1132535.8510756355
BWA,tobacco_t6,Total deaths averted by 2030,120155.33,120154.88999999998,-0.4400000000168802
BWA,tobacco_t6,Total deaths averted by 2035,234081.30999999997,234078.80000000005,-2.5099999999220017
BWA,tobacco_t6,Cases averted by 2030,546467.72,546351.5,-116.21999999997206
BWA,tobacco_t6,Cases averted by 2035,1147904.7399999998,1147423.98,-480.7599999997765
BWA,tobacco_t6,Total healthy years lived by 2030,14799078.07,14799088.17,10.099999999627471
BWA,tobacco_t6,Total healthy years lived by 2035,27995335.47,27995381.25,45.78000000119209
BWA,tobacco_t6,Economic benefit (USD) by 2030,49010177318.43303,49010228457.12183,51138.688804626465
BWA,tobacco_t6,Economic benefit (USD) by 2035,87436023701.42693,87436232215.30634,208513.87940979004
BWA,tobacco_t6,Intervention cost (USD) by 2030,0,643190.6476475737,643190.6476475737
BWA,tobacco_t6,Intervention cost (USD) by 2035,0,1132535.9032455222,1132535.9032455222
BWA,tobacco_t4,Total deaths averted by 2030,120155.33,120154.49,-0.8399999999965075
BWA,tobacco_t4,Total deaths averted by 2035,234081.30999999997,234076.55,-4.759999999980209
BWA,tobacco_t4,Cases averted by 2030,546467.72,546247.16,-220.55999999993946
BWA,tobacco_t4,Cases averted by 2035,1147904.7399999998,1146991.9500000002,-912.7899999995716
BWA,tobacco_t4,Total healthy years lived by 2030,14799078.07,14799097.27,19.199999999254942
BWA,tobacco_t4,Total healthy years lived by 2035,27995335.47,27995422.43,86.96000000089407
BWA,tobacco_t4,Economic benefit (USD) by 2030,49010177318.43303,49010274396.76619,97078.33316040039
BWA,tobacco_t4,Economic benefit (USD) by 2035,87436023701.42693,87436419695.42181,395993.99488830566
BWA,tobacco_t4,Intervention cost (USD) by 2030,0,643190.6736616306,643190.6736616306
BWA,tobacco_t4,Intervention cost (USD) by 2035,0,1132536.1483188116,1132536.1483188116
BWA,tobacco_t5,Total deaths averted by 2030,120155.33,120154.6,-0.7299999999959255
BWA,tobacco_t5,Total deaths averted by 2035,234081.30999999997,234077.22,-4.089999999967404
BWA,tobacco_t5,Cases averted by 2030,546467.72,546278.84,-188.88000000000466
BWA,tobacco_t5,Cases averted by 2035,1147904.7399999998,1147123.1800000002,-781.5599999995902
BWA,tobacco_t5,Total healthy years lived by 2030,14799078.07,14799094.509999998,16.439999997615814
BWA,tobacco_t5,Total healthy years lived by 2035,27995335.47,27995409.919999998,74.44999999925494
BWA,tobacco_t5,Economic benefit (USD) by 2030,49010177318.43303,49010260442.59965,83124.16661834717
BWA,tobacco_t5,Economic benefit (USD) by 2035,87436023701.42693,87436362731.79819,339030.3712615967
BWA,tobacco_t5,Intervention cost (USD) by 2030,0,643190.6648357249,643190.6648357249
BWA,tobacco_t5,Intervention cost (USD) by 2035,0,1132536.0726630352,1132536.0726630352
BRA,tobacco_t1,Total deaths averted by 2030,9203331.29,9203325.33,-5.9599999990314245
BRA,tobacco_t1,Total deaths averted by 2035,17807646.060000002,17807624.310000002,-21.75
BRA,tobacco_t1,Cases averted by 2030,70760379.07,70745419.7,-14959.369999989867
BRA,tobacco_t1,Cases averted by 2035,144240860.14999998,144197597.98000002,-43262.169999957085
BRA,tobacco_t1,Total healthy years lived by 2030,1147005005.22,1147005887.55,882.329999923706
BRA,tobacco_t1,Total healthy years lived by 2035,2119284079.7800002,2119286652.1900003,2572.4100000858307
BRA,tobacco_t1,Economic benefit (USD) by 2030,5554092544101.382,5554097686109.453,5142008.0712890625
BRA,tobacco_t1,Economic benefit (USD) by 2035,9534772922015.236,9534786520873.244,13598858.0078125
BRA,tobacco_t1,Intervention cost (USD) by 2030,0,86755142.63522476,86755142.63522476
BRA,tobacco_t1,Intervention cost (USD) by 2035,0,149598734.74462295,149598734.74462295
BRA,asthma_cr1,Total deaths averted by 2030,9203331.29,9203331.29,0.0
BRA,asthma_cr1,Total deaths averted by 2035,17807646.060000002,17807646.06,-3.725290298461914e-09
BRA,asthma_cr1,Cases averted by 2030,70760379.07,70760379.07000001,1.4901161193847656e-08
BRA,asthma_cr1,Cases averted by 2035,144240860.14999998,144240860.15,2.9802322387695312e-08
BRA,asthma_cr1,Total healthy years lived by 2030,1147005005.22,1147284147.9099998,279142.6899998188
BRA,asthma_cr1,Total healthy years lived by 2035,2119284079.7800002,2119972239.7100003,688159.9300000668
BRA,asthma_cr1,Economic benefit (USD) by 2030,5554092544101.382,5554822663388.319,730119286.9375
BRA,asthma_cr1,Economic benefit (USD) by 2035,9534772922015.236,9536503131180.61,1730209165.3730469
BRA,asthma_cr1,Intervention cost (USD) by 2030,0,805583459.3082976,805583459.3082976
BRA,asthma_cr1,Intervention cost (USD) by 2035,0,1389131062.9615057,1389131062.9615057
BRA,tobacco_t2,Total deaths averted by 2030,9203331.29,9203326.38,-4.9099999982863665
BRA,tobacco_t2,Total deaths averted by 2035,17807646.060000002,17807617.84,-28.220000002533197
BRA,tobacco_t2,Cases averted by 2030,70760379.07,70746179.5,-14199.569999992847
BRA,tobacco_t2,Cases averted by 2035,144240860.14999998,144183542.69,-57317.45999997854
BRA,tobacco_t2,Total healthy years lived by 2030,1147005005.22,1147005839.85,834.6299998760223
BRA,tobacco_t2,Total healthy years lived by 2035,2119284079.7800002,2119287473.8799999,3394.099999666214
BRA,tobacco_t2,Economic benefit (USD) by 2030,5554092544101.382,5554097285229.669,4741128.287109375
BRA,tobacco_t2,Economic benefit (USD) by 2035,9534772922015.236,9534790448181.133,17526165.896484375
BRA,tobacco_t2,Intervention cost (USD) by 2030,0,272659018.6799941,272659018.6799941
BRA,tobacco_t2,Intervention cost (USD) by 2035,0,470167453.25712484,470167453.25712484
BRA,tobacco_t3,Total deaths averted by 2030,9203331.29,9203328.36,-2.9299999997019768
BRA,tobacco_t3,Total deaths averted by 2035,17807646.060000002,17807629.160000004,-16.899999998509884
BRA,tobacco_t3,Cases averted by 2030,70760379.07,70751871.21,-8507.859999999404
BRA,tobacco_t3,Cases averted by 2035,144240860.14999998,144206524.20000002,-34335.94999995828
BRA,tobacco_t3,Total healthy years lived by 2030,1147005005.22,1147005505.31,500.0899999141693
BRA,tobacco_t3,Total healthy years lived by 2035,2119284079.7800002,2119286113.04,2033.2599997520447
BRA,tobacco_t3,Economic benefit (USD) by 2030,5554092544101.382,5554095384580.326,2840478.9443359375
BRA,tobacco_t3,Economic benefit (USD) by 2035,9534772922015.236,9534783420336.15,10498320.9140625
BRA,tobacco_t3,Intervention cost (USD) by 2030,0,49574366.910101645,49574366.910101645
BRA,tobacco_t3,Intervention cost (USD) by 2035,0,85484990.29439662,85484990.29439662
BRA,tobacco_t6,Total deaths averted by 2030,9203331.29,9203327.66,-3.6299999989569187
BRA,tobacco_t6,Total deaths averted by 2035,17807646.060000002,17807625.2,-20.860000003129244
BRA,tobacco_t6,Cases averted by 2030,70760379.07,70749880.94,-10498.129999995232
BRA,tobacco_t6,Cases averted by 2035,144240860.14999998,144198488.98999998,-42371.159999996424
BRA,tobacco_t6,Total healthy years lived by 2030,1147005005.22,1147005622.29,617.0699999332428
BRA,tobacco_t6,Total healthy years lived by 2035,2119284079.7800002,2119286588.8500001,2509.069999933243
BRA,tobacco_t6,Economic benefit (USD) by 2030,5554092544101.382,5554096049168.849,3505067.466796875
BRA,tobacco_t6,Economic benefit (USD) by 2035,9534772922015.236,9534785877437.066,12955421.830078125
BRA,tobacco_t6,Intervention cost (USD) by 2030,0,49574366.95331451,49574366.95331451
BRA,tobacco_t6,Intervention cost (USD) by 2035,0,85484990.71683687,85484990.71683687
BRA,tobacco_t4,Total deaths averted by 2030,9203331.29,9203324.43,-6.8599999994039536
BRA,tobacco_t4,Total deaths averted by 2035,17807646.060000002,17807606.509999998,-39.55000000447035
BRA,tobacco_t4,Cases averted by 2030,70760379.07,70740471.86,-19907.209999993443
BRA,tobacco_t4,Cases averted by 2035,144240860.14999998,144160488.08,-80372.06999996305
BRA,tobacco_t4,Total healthy years lived by 2030,1147005005.22,1147006175.33,1170.1099998950958
BRA,tobacco_t4,Total healthy years lived by 2035,2119284079.7800002,2119288839.0300002,4759.25
BRA,tobacco_t4,Economic benefit (USD) by 2030,5554092544101.382,5554099191510.465,6647409.0830078125
BRA,tobacco_t4,Economic benefit (USD) by 2035,9534772922015.236,9534797499348.754,24577333.517578125
BRA,tobacco_t4,Intervention cost (USD) by 2030,0,49574367.15645147,49574367.15645147
BRA,tobacco_t4,Intervention cost (USD) by 2035,0,85484992.71332964,85484992.71332964
BRA,tobacco_t5,Total deaths averted by 2030,9203331.29,9203325.41,-5.879999998956919
BRA,tobacco_t5,Total deaths averted by 2035,17807646.060000002,17807612.17,-33.89000000059605
BRA,tobacco_t5,Cases averted by 2030,70760379.07,70743327.69,-17051.37999999523
BRA,tobacco_t5,Cases averted by 2035,144240860.14999998,144172024.57,-68835.57999998331
BRA,tobacco_t5,Total healthy years lived by 2030,1147005005.22,1147006007.47,1002.25
BRA,tobacco_t5,Total healthy years lived by 2035,2119284079.7800002,2119288155.9199998,4076.139999628067
BRA,tobacco_t5,Economic benefit (USD) by 2030,5554092544101.382,5554098237664.304,5693562.921875
BRA,tobacco_t5,Economic benefit (USD) by 2035,9534772922015.236,9534793970841.48,21048826.244140625
BRA,tobacco_t5,Intervention cost (USD) by 2030,0,49574367.09458302,49574367.09458302
BRA,tobacco_t5,Intervention cost (USD) by 2035,0,85484992.10671213,85484992.10671213
BRN,tobacco_t1,Total deaths averted by 2030,16644.98,16644.920000000002,-0.059999999997671694
BRN,tobacco_t1,Total deaths averted by 2035,32495.159999999993,32494.930000000008,-0.22999999998501153
BRN,tobacco_t1,Cases averted by 2030,145084.69,145008.2,-76.48999999999069
BRN,tobacco_t1,Cases averted by 2035,291129.51999999996,290903.38999999996,-226.13000000000466
BRN,tobacco_t1,Total healthy years lived by 2030,2519390.3600000003,2519394.71,4.349999999627471
BRN,tobacco_t1,Total healthy years lived by 2035,4668663.75,4668676.98,13.230000000447035
BRN,tobacco_t1,Economic benefit (USD) by 2030,38315674646.837364,38315739583.23336,64936.39599609375
BRN,tobacco_t1,Economic benefit (USD) by 2035,65715166891.52281,65715337440.256,170548.73318481445
BRN,tobacco_t1,Intervention cost (USD) by 2030,0,182482.6005493861,182482.6005493861
BRN,tobacco_t1,Intervention cost (USD) by 2035,0,315384.0380432859,315384.0380432859
BRN,asthma_cr1,Total deaths averted by 2030,16644.98,16644.98,0.0
BRN,asthma_cr1,Total deaths averted by 2035,32495.159999999993,32495.160000000003,1.0913936421275139e-11
BRN,asthma_cr1,Cases averted by 2030,145084.69,145084.69,0.0
BRN,asthma_cr1,Cases averted by 2035,291129.51999999996,291129.5200000001,1.1641532182693481e-10
BRN,asthma_cr1,Total healthy years lived by 2030,2519390.3600000003,2519909.98,519.6199999996461
BRN,asthma_cr1,Total healthy years lived by 2035,4668663.75,4669933.09,1269.339999999851
BRN,asthma_cr1,Economic benefit (USD) by 2030,38315674646.837364,38321166697.76735,5492050.929985046
BRN,asthma_cr1,Economic benefit (USD) by 2035,65715166891.52281,65727371650.674164,12204759.151351929
BRN,asthma_cr1,Intervention cost (USD) by 2030,0,1694481.1980050972,1694481.1980050972
BRN,asthma_cr1,Intervention cost (USD) by 2035,0,2928565.5749341706,2928565.5749341706
BRN,tobacco_t2,Total deaths averted by 2030,16644.98,16644.929999999997,-0.05000000000291038
BRN,tobacco_t2,Total deaths averted by 2035,32495.159999999993,32494.88,-0.2799999999915599
BRN,tobacco_t2,Cases averted by 2030,145084.69,145029.25999999998,-55.43000000002212
BRN,tobacco_t2,Cases averted by 2035,291129.51999999996,290900.25,-229.26999999996042
BRN,tobacco_t2,Total healthy years lived by 2030,2519390.3600000003,2519393.49,3.1299999998882413
BRN,tobacco_t2,Total healthy years lived by 2035,4668663.75,4668677.04,13.290000000037253
BRN,tobacco_t2,Economic benefit (USD) by 2030,38315674646.837364,38315719817.55931,45170.72194671631
BRN,tobacco_t2,Economic benefit (USD) by 2035,65715166891.52281,65715332562.45867,165670.93585968018
BRN,tobacco_t2,Intervention cost (USD) by 2030,0,573516.7308372691,573516.7308372691
BRN,tobacco_t2,Intervention cost (USD) by 2035,0,991206.95217591,991206.95217591
BRN,tobacco_t3,Total deaths averted by 2030,16644.98,16644.96,-0.020000000000436557
BRN,tobacco_t3,Total deaths averted by 2035,32495.159999999993,32495.02,-0.13999999999214197
BRN,tobacco_t3,Cases averted by 2030,145084.69,145051.49,-33.20000000001164
BRN,tobacco_t3,Cases averted by 2035,291129.51999999996,290992.24000000005,-137.27999999991152
BRN,tobacco_t3,Total healthy years lived by 2030,2519390.3600000003,2519392.22,1.8599999998696148
BRN,tobacco_t3,Total healthy years lived by 2035,4668663.75,4668671.7,7.9500000001862645
BRN,tobacco_t3,Economic benefit (USD) by 2030,38315674646.837364,38315701688.96307,27042.12570953369
BRN,tobacco_t3,Economic benefit (USD) by 2035,65715166891.52281,65715266047.74133,99156.21852111816
BRN,tobacco_t3,Intervention cost (USD) by 2030,0,104275.76742160825,104275.76742160825
BRN,tobacco_t3,Intervention cost (USD) by 2035,0,180219.4350589015,180219.4350589015
BRN,tobacco_t6,Total deaths averted by 2030,16644.98,16644.95,-0.029999999998835847
BRN,tobacco_t6,Total deaths averted by 2035,32495.159999999993,32494.97,-0.18999999999141437
BRN,tobacco_t6,Cases averted by 2030,145084.69,145043.72,-40.970000000001164
BRN,tobacco_t6,Cases averted by 2035,291129.51999999996,290960.1,-169.4199999999837
BRN,tobacco_t6,Total healthy years lived by 2030,2519390.3600000003,2519392.68,2.319999999832362
BRN,tobacco_t6,Total healthy years lived by 2035,4668663.75,4668673.59,9.839999999850988
BRN,tobacco_t6,Economic benefit (USD) by 2030,38315674646.837364,38315708024.774376,33377.93701171875
BRN,tobacco_t6,Economic benefit (USD) by 2035,65715166891.52281,65715289290.32597,122398.8031616211
