country,scenario,metric,baseline_value,comparison_value,difference
COD,tobacco_t5,Total deaths averted by 2030,5765847.130000001,5765835.949999999,-11.180000001564622
COD,tobacco_t5,Total deaths averted by 2035,11107586.38,11107524.969999999,-61.41000000201166
COD,tobacco_t5,Cases averted by 2030,28656737.270000003,28653027.52,-3709.7500000037253
COD,tobacco_t5,Cases averted by 2035,62580980.74,62565557.61,-15423.130000002682
COD,tobacco_t5,Total healthy years lived by 2030,607664265.59,607664584.42,318.82999992370605
COD,tobacco_t5,Total healthy years lived by 2035,1201888204.53,1201889624.2900002,1419.7600002288818
COD,tobacco_t5,Economic benefit (USD) by 2030,127131065468.95999,127131208292.0,142823.04000854492
COD,tobacco_t5,Economic benefit (USD) by 2035,254998476218.82,254999127253.43002,651034.6100158691
CRI,tobacco_t1,Total deaths averted by 2030,182663.23,182663.15,-0.08000000001629815
CRI,tobacco_t1,Total deaths averted by 2035,357490.03,357489.68,-0.3500000000349246
CRI,tobacco_t1,Cases averted by 2030,1927841.13,1927400.09,-441.0399999998044
CRI,tobacco_t1,Cases averted by 2035,3864001.3399999994,3862725.2600000007,-1276.0799999986775
CRI,tobacco_t1,Total healthy years lived by 2030,27981852.789999995,27981879.1,26.310000006109476
CRI,tobacco_t1,Total healthy years lived by 2035,51802272.68,51802349.03000001,76.3500000089407
CRI,tobacco_t1,Economic benefit (USD) by 2030,251428772484.34998,251429078493.47998,306009.1300048828
CRI,tobacco_t1,Economic benefit (USD) by 2035,466230456071.92,466231355320.52997,899248.6099853516
CRI,asthma_cr1,Total deaths averted by 2030,182663.23,182663.23,0.0
CRI,asthma_cr1,Total deaths averted by 2035,357490.03,357490.03,0.0
CRI,asthma_cr1,Cases averted by 2030,1927841.13,1927841.13,0.0
CRI,asthma_cr1,Cases averted by 2035,3864001.3399999994,3864001.3400000003,9.313225746154785e-10
CRI,asthma_cr1,Total healthy years lived by 2030,27981852.789999995,27989304.74,7451.95000000298
CRI,asthma_cr1,Total healthy years lived by 2035,51802272.68,51820394.72,18122.039999999106
CRI,asthma_cr1,Economic benefit (USD) by 2030,251428772484.34998,251474918630.86,46146146.510009766
CRI,asthma_cr1,Economic benefit (USD) by 2035,466230456071.92,466344304731.54,113848659.61999512
CRI,tobacco_t2,Total deaths averted by 2030,182663.23,182663.16,-0.07000000000698492
CRI,tobacco_t2,Total deaths averted by 2035,357490.03,357489.59,-0.4400000000023283
CRI,tobacco_t2,Cases averted by 2030,1927841.13,1927469.21,-371.9199999999255
CRI,tobacco_t2,Cases averted by 2035,3864001.3399999994,3862500.5399999996,-1500.7999999998137
CRI,tobacco_t2,Total healthy years lived by 2030,27981852.789999995,27981874.970000003,22.180000007152557
CRI,tobacco_t2,Total healthy years lived by 2035,51802272.68,51802362.32,89.64000000059605
CRI,tobacco_t2,Economic benefit (USD) by 2030,251428772484.34998,251429027295.82004,254811.47006225586
CRI,tobacco_t2,Economic benefit (USD) by 2035,466230456071.92,466231507352.12,1051280.200012207
CRI,tobacco_t3,Total deaths averted by 2030,182663.23,182663.18,-0.0500000000174623
CRI,tobacco_t3,Total deaths averted by 2035,357490.03,357489.79000000004,-0.23999999999068677
CRI,tobacco_t3,Cases averted by 2030,1927841.13,1927618.2200000002,-222.90999999968335
CRI,tobacco_t3,Cases averted by 2035,3864001.3399999994,3863101.9600000004,-899.3799999989569
CRI,tobacco_t3,Total healthy years lived by 2030,27981852.789999995,27981866.080000002,13.290000006556511
CRI,tobacco_t3,Total healthy years lived by 2035,51802272.68,51802326.39,53.71000000089407
CRI,tobacco_t3,Economic benefit (USD) by 2030,251428772484.34998,251428925183.90002,152699.55004882812
CRI,tobacco_t3,Economic benefit (USD) by 2035,466230456071.92,466231085974.79004,629902.8700561523
CRI,tobacco_t6,Total deaths averted by 2030,182663.23,182663.19,-0.04000000000814907
CRI,tobacco_t6,Total deaths averted by 2035,357490.03,357489.74000000005,-0.28999999997904524
CRI,tobacco_t6,Cases averted by 2030,1927841.13,1927566.11,-275.0199999997858
CRI,tobacco_t6,Cases averted by 2035,3864001.3399999994,3862891.630000001,-1109.7099999985658
CRI,tobacco_t6,Total healthy years lived by 2030,27981852.789999995,27981869.18,16.390000004321337
CRI,tobacco_t6,Total healthy years lived by 2035,51802272.68,51802338.95,66.27000000327826
CRI,tobacco_t6,Economic benefit (USD) by 2030,251428772484.34998,251428960894.58002,188410.2300415039
CRI,tobacco_t6,Economic benefit (USD) by 2035,466230456071.92,466231233325.25,777253.3300170898
CRI,tobacco_t4,Total deaths averted by 2030,182663.23,182663.13,-0.10000000000582077
CRI,tobacco_t4,Total deaths averted by 2035,357490.03,357489.44999999995,-0.5800000000745058
CRI,tobacco_t4,Cases averted by 2030,1927841.13,1927319.8599999999,-521.2700000000186
CRI,tobacco_t4,Cases averted by 2035,3864001.3399999994,3861897.6099999994,-2103.7299999999814
CRI,tobacco_t4,Total healthy years lived by 2030,27981852.789999995,27981883.87,31.08000000566244
CRI,tobacco_t4,Total healthy years lived by 2035,51802272.68,51802398.32000001,125.64000000804663
CRI,tobacco_t4,Economic benefit (USD) by 2030,251428772484.34998,251429129658.82,357174.4700317383
CRI,tobacco_t4,Economic benefit (USD) by 2035,466230456071.92,466231929889.53,1473817.6100463867
CRI,tobacco_t5,Total deaths averted by 2030,182663.23,182663.15,-0.08000000001629815
CRI,tobacco_t5,Total deaths averted by 2035,357490.03,357489.5400000001,-0.4899999999324791
CRI,tobacco_t5,Cases averted by 2030,1927841.13,1927394.5999999999,-446.53000000002794
CRI,tobacco_t5,Cases averted by 2035,3864001.3399999994,3862199.27,-1802.0699999993667
CRI,tobacco_t5,Total healthy years lived by 2030,27981852.789999995,27981879.4,26.610000003129244
CRI,tobacco_t5,Total healthy years lived by 2035,51802272.68,51802380.29,107.60999999940395
CRI,tobacco_t5,Economic benefit (USD) by 2030,251428772484.34998,251429078445.85,305961.5000305176
CRI,tobacco_t5,Economic benefit (USD) by 2035,466230456071.92,466231718475.46,1262403.5400390625
CIV,tobacco_t1,Total deaths averted by 2030,1528017.71,1528013.5899999999,-4.120000000111759
CIV,tobacco_t1,Total deaths averted by 2035,2944325.27,2944310.5899999994,-14.6800000006333
CIV,tobacco_t1,Cases averted by 2030,7768364.029999999,7767111.209999999,-1252.820000000298
CIV,tobacco_t1,Cases averted by 2035,16652798.03,16649108.99,-3689.039999999106
CIV,tobacco_t1,Total healthy years lived by 2030,166270392.85,166270504.02,111.1700000166893
CIV,tobacco_t1,Total healthy years lived by 2035,322087675.2,322088025.52,350.31999999284744
CIV,tobacco_t1,Economic benefit (USD) by 2030,171013505154.21002,171013730072.77002,224918.5599975586
CIV,tobacco_t1,Economic benefit (USD) by 2035,337685690433.65,337686416698.12006,726264.4700317383
CIV,asthma_cr1,Total deaths averted by 2030,1528017.71,1528017.71,0.0
CIV,asthma_cr1,Total deaths averted by 2035,2944325.27,2944325.27,0.0
CIV,asthma_cr1,Cases averted by 2030,7768364.029999999,7768364.03,9.313225746154785e-10
CIV,asthma_cr1,Cases averted by 2035,16652798.03,16652798.03,0.0
CIV,asthma_cr1,Total healthy years lived by 2030,166270392.85,166314775.06,44382.210000008345
CIV,asthma_cr1,Total healthy years lived by 2035,322087675.2,322202556.93,114881.73000001907
CIV,asthma_cr1,Economic benefit (USD) by 2030,171013505154.21002,171046264179.39,32759025.179992676
CIV,asthma_cr1,Economic benefit (USD) by 2035,337685690433.65,337773877541.45,88187107.7999878
CIV,tobacco_t2,Total deaths averted by 2030,1528017.71,1528015.1400000001,-2.569999999832362
CIV,tobacco_t2,Total deaths averted by 2035,2944325.27,2944310.8299999996,-14.440000000409782
CIV,tobacco_t2,Cases averted by 2030,7768364.029999999,7767448.51,-915.519999999553
CIV,tobacco_t2,Cases averted by 2035,16652798.03,16649031.89,-3766.1399999987334
CIV,tobacco_t2,Total healthy years lived by 2030,166270392.85,166270472.20000002,79.35000002384186
CIV,tobacco_t2,Total healthy years lived by 2035,322087675.2,322088024.01,348.8100000023842
CIV,tobacco_t2,Economic benefit (USD) by 2030,171013505154.21002,171013663895.29,158741.07998657227
CIV,tobacco_t2,Economic benefit (USD) by 2035,337685690433.65,337686409065.1699,718631.5198974609
CIV,tobacco_t3,Total deaths averted by 2030,1528017.71,1528016.17,-1.540000000037253
CIV,tobacco_t3,Total deaths averted by 2035,2944325.27,2944316.61,-8.660000000149012
CIV,tobacco_t3,Cases averted by 2030,7768364.029999999,7767815.63,-548.3999999994412
CIV,tobacco_t3,Cases averted by 2035,16652798.03,16650542.53,-2255.5
CIV,tobacco_t3,Total healthy years lived by 2030,166270392.85,166270440.37,47.520000010728836
CIV,tobacco_t3,Total healthy years lived by 2035,322087675.2,322087884.09,208.88999998569489
CIV,tobacco_t3,Economic benefit (USD) by 2030,171013505154.21002,171013600222.98,95068.76998901367
CIV,tobacco_t3,Economic benefit (USD) by 2035,337685690433.65,337686120718.75,430285.09997558594
CIV,tobacco_t6,Total deaths averted by 2030,1528017.71,1528015.82,-1.8899999998975545
CIV,tobacco_t6,Total deaths averted by 2035,2944325.27,2944314.6,-10.669999999925494
CIV,tobacco_t6,Cases averted by 2030,7768364.029999999,7767687.2700000005,-676.7599999988452
CIV,tobacco_t6,Cases averted by 2035,16652798.03,16650014.45,-2783.5800000000745
CIV,tobacco_t6,Total healthy years lived by 2030,166270392.85,166270451.49,58.64000001549721
CIV,tobacco_t6,Total healthy years lived by 2035,322087675.2,322087933.0,257.80000001192093
CIV,tobacco_t6,Economic benefit (USD) by 2030,171013505154.21002,171013622481.5,117327.28997802734
CIV,tobacco_t6,Economic benefit (USD) by 2035,337685690433.65,337686221503.79,531070.1399536133
CIV,tobacco_t4,Total deaths averted by 2030,1528017.71,1528014.12,-3.5899999998509884
CIV,tobacco_t4,Total deaths averted by 2035,2944325.27,2944305.0300000003,-20.239999999757856
CIV,tobacco_t4,Cases averted by 2030,7768364.029999999,7767080.220000001,-1283.809999998659
CIV,tobacco_t4,Cases averted by 2035,16652798.03,16647515.68,-5282.3499999996275
CIV,tobacco_t4,Total healthy years lived by 2030,166270392.85,166270504.11999997,111.26999998092651
CIV,tobacco_t4,Total healthy years lived by 2035,322087675.2,322088164.43,489.2300000190735
CIV,tobacco_t4,Economic benefit (USD) by 2030,171013505154.21002,171013727804.07,222649.85998535156
CIV,tobacco_t4,Economic benefit (USD) by 2035,337685690433.65,337686698614.20996,1008180.5599365234
CIV,tobacco_t5,Total deaths averted by 2030,1528017.71,1528014.6200000003,-3.0899999996181577
CIV,tobacco_t5,Total deaths averted by 2035,2944325.27,2944307.92,-17.350000000093132
CIV,tobacco_t5,Cases averted by 2030,7768364.029999999,7767264.51,-1099.519999999553
CIV,tobacco_t5,Cases averted by 2035,16652798.03,16648274.48,-4523.549999998882
CIV,tobacco_t5,Total healthy years lived by 2030,166270392.85,166270488.14999998,95.2999999821186
CIV,tobacco_t5,Total healthy years lived by 2035,322087675.2,322088094.17,418.97000002861023
CIV,tobacco_t5,Economic benefit (USD) by 2030,171013505154.21002,171013695820.0,190665.78997802734
CIV,tobacco_t5,Economic benefit (USD) by 2035,337685690433.65,337686553688.77,863255.1199951172
HRV,tobacco_t1,Total deaths averted by 2030,301938.7,301938.55000000005,-0.1499999999650754
HRV,tobacco_t1,Total deaths averted by 2035,550638.8999999999,550638.3899999999,-0.5100000000093132
HRV,tobacco_t1,Cases averted by 2030,1225632.0799999998,1224434.05,-1198.029999999795
HRV,tobacco_t1,Cases averted by 2035,2382914.71,2379540.48,-3374.2299999999814
HRV,tobacco_t1,Total healthy years lived by 2030,19814590.840000004,19814629.42,38.57999999821186
HRV,tobacco_t1,Total healthy years lived by 2035,35594173.49,35594282.49999999,109.00999999046326
HRV,tobacco_t1,Economic benefit (USD) by 2030,219748433992.63998,219748941358.88,507366.24002075195
HRV,tobacco_t1,Economic benefit (USD) by 2035,391752754428.78,391754186823.26996,1432394.4899291992
HRV,asthma_cr1,Total deaths averted by 2030,301938.7,301938.7,0.0
HRV,asthma_cr1,Total deaths averted by 2035,550638.8999999999,550638.9,1.1641532182693481e-10
HRV,asthma_cr1,Cases averted by 2030,1225632.0799999998,1225632.0799999998,0.0
HRV,asthma_cr1,Cases averted by 2035,2382914.71,2382914.71,0.0
HRV,asthma_cr1,Total healthy years lived by 2030,19814590.840000004,19817037.57,2446.7299999967217
HRV,asthma_cr1,Total healthy years lived by 2035,35594173.49,35599971.269999996,5797.7799999937415
HRV,asthma_cr1,Economic benefit (USD) by 2030,219748433992.63998,219770842861.25,22408868.61001587
HRV,asthma_cr1,Economic benefit (USD) by 2035,391752754428.78,391805220523.36,52466094.579956055
HRV,tobacco_t2,Total deaths averted by 2030,301938.7,301938.60000000003,-0.09999999997671694
HRV,tobacco_t2,Total deaths averted by 2035,550638.8999999999,550638.3699999999,-0.5300000000279397
HRV,tobacco_t2,Cases averted by 2030,1225632.0799999998,1224748.24,-883.839999999851
HRV,tobacco_t2,Cases averted by 2035,2382914.71,2379439.51,-3475.2000000001863
HRV,tobacco_t2,Total healthy years lived by 2030,19814590.840000004,19814619.27,28.429999995976686
HRV,tobacco_t2,Total healthy years lived by 2035,35594173.49,35594285.580000006,112.09000000357628
HRV,tobacco_t2,Economic benefit (USD) by 2030,219748433992.63998,219748804358.32,370365.68002319336
HRV,tobacco_t2,Economic benefit (USD) by 2035,391752754428.78,391754222337.97,1467909.1899414062
HRV,tobacco_t3,Total deaths averted by 2030,301938.7,301938.6600000001,-0.03999999992083758
HRV,tobacco_t3,Total deaths averted by 2035,550638.8999999999,550638.59,-0.30999999993946403
HRV,tobacco_t3,Cases averted by 2030,1225632.0799999998,1225103.41,-528.6699999999255
HRV,tobacco_t3,Cases averted by 2035,2382914.71,2380836.91,-2077.7999999998137
HRV,tobacco_t3,Total healthy years lived by 2030,19814590.840000004,19814607.85,17.009999997913837
HRV,tobacco_t3,Total healthy years lived by 2035,35594173.49,35594240.510000005,67.02000000327826
HRV,tobacco_t3,Economic benefit (USD) by 2030,219748433992.63998,219748655408.21,221415.57000732422
HRV,tobacco_t3,Economic benefit (USD) by 2035,391752754428.78,391753631566.75006,877137.9700317383
HRV,tobacco_t6,Total deaths averted by 2030,301938.7,301938.64,-0.059999999997671694
HRV,tobacco_t6,Total deaths averted by 2035,550638.8999999999,550638.52,-0.3799999998882413
HRV,tobacco_t6,Cases averted by 2030,1225632.0799999998,1224979.3499999999,-652.7299999999814
HRV,tobacco_t6,Cases averted by 2035,2382914.71,2380348.93,-2565.779999999795
HRV,tobacco_t6,Total healthy years lived by 2030,19814590.840000004,19814611.84,20.99999999627471
HRV,tobacco_t6,Total healthy years lived by 2035,35594173.49,35594256.26,82.76999999582767
HRV,tobacco_t6,Economic benefit (USD) by 2030,219748433992.63998,219748707417.93,273425.2900085449
HRV,tobacco_t6,Economic benefit (USD) by 2035,391752754428.78,391753837785.12,1083356.3399658203
HRV,tobacco_t4,Total deaths averted by 2030,301938.7,301938.55000000005,-0.1499999999650754
HRV,tobacco_t4,Total deaths averted by 2035,550638.8999999999,550638.14,-0.7599999998928979
HRV,tobacco_t4,Cases averted by 2030,1225632.0799999998,1224390.8499999999,-1241.2299999999814
HRV,tobacco_t4,Cases averted by 2035,2382914.71,2378032.2199999997,-4882.4900000002235
HRV,tobacco_t4,Total healthy years lived by 2030,19814590.840000004,19814630.75,39.90999999642372
HRV,tobacco_t4,Total healthy years lived by 2035,35594173.49,35594330.980000004,157.49000000208616
HRV,tobacco_t4,Economic benefit (USD) by 2030,219748433992.63998,219748954395.46002,520402.8200378418
HRV,tobacco_t4,Economic benefit (USD) by 2035,391752754428.78,391754817993.14,2063564.3599853516
HRV,tobacco_t5,Total deaths averted by 2030,301938.7,301938.59,-0.10999999998603016
HRV,tobacco_t5,Total deaths averted by 2035,550638.8999999999,550638.26,-0.6399999998975545
HRV,tobacco_t5,Cases averted by 2030,1225632.0799999998,1224569.81,-1062.2699999997858
HRV,tobacco_t5,Cases averted by 2035,2382914.71,2378737.0999999996,-4177.610000000335
HRV,tobacco_t5,Total healthy years lived by 2030,19814590.840000004,19814625.0,34.15999999642372
HRV,tobacco_t5,Total healthy years lived by 2035,35594173.49,35594308.24,134.75
HRV,tobacco_t5,Economic benefit (USD) by 2030,219748433992.63998,219748879240.18002,445247.5400390625
HRV,tobacco_t5,Economic benefit (USD) by 2035,391752754428.78,391754519551.04004,1765122.2600097656
CUB,tobacco_t1,Total deaths averted by 2030,678055.95,678054.9600000001,-0.9899999998742715
CUB,tobacco_t1,Total deaths averted by 2035,1278445.3599999996,1278441.9099999997,-3.449999999953434
CUB,tobacco_t1,Cases averted by 2030,4466901.99,4464780.659999999,-2121.330000001006
CUB,tobacco_t1,Cases averted by 2035,8795228.19,8789196.730000002,-6031.459999997169
CUB,tobacco_t1,Total healthy years lived by 2030,54860627.06,54860747.46,120.39999999850988
CUB,tobacco_t1,Total healthy years lived by 2035,99636625.76,99636971.69000001,345.93000000715256
CUB,tobacco_t1,Economic benefit (USD) by 2030,238904670488.28,238905335472.54004,664984.2600402832
