observation,age,value,region,sex
AsthmaEpsd -> Disability,30_39,0.062913,Oceania,M
AsthmaEpsd -> Disability,40_49,0.062913,Oceania,M
AsthmaEpsd -> Disability,50_59,0.062913,Oceania,M
AsthmaEpsd -> Disability,60_69,0.062913,Oceania,M
AsthmaEpsd -> Disability,70_79,0.062913,Oceania,M
AsthmaEpsd -> Disability,80_100,0.062913,Oceania,M
AsthmaEpsd -> DsFreeSus,0_4,0.053,Oceania,M
AsthmaEpsd -> DsFreeSus,5_9,0.0713,Oceania,M
AsthmaEpsd -> DsFreeSus,10_14,0.0888,Oceania,M
AsthmaEpsd -> DsFreeSus,15_19,0.1014,Oceania,M
AsthmaEpsd -> DsFreeSus,20_24,0.1075,Oceania,M
AsthmaEpsd -> DsFreeSus,25_29,0.0983,Oceania,M
AsthmaEpsd -> DsFreeSus,30_39,0.066,Oceania,M
AsthmaEpsd -> DsFreeSus,40_49,0.0448,Oceania,M
AsthmaEpsd -> DsFreeSus,50_59,0.0346,Oceania,M
AsthmaEpsd -> DsFreeSus,60_69,0.0365,Oceania,M
AsthmaEpsd -> DsFreeSus,70_79,0.0332,Oceania,M
AsthmaEpsd -> DsFreeSus,80_100,0.032,Oceania,M
Prevalence -> AsthmaEpsd,0_4,0.0073,Oceania,M
Prevalence -> AsthmaEpsd,5_9,0.0697,Oceania,M
Prevalence -> AsthmaEpsd,10_14,0.1454,Oceania,M
Prevalence -> AsthmaEpsd,15_19,0.1226,Oceania,M
Prevalence -> AsthmaEpsd,20_24,0.0743,Oceania,M
Prevalence -> AsthmaEpsd,25_29,0.0483,Oceania,M
Prevalence -> AsthmaEpsd,30_39,0.0385,Oceania,M
Prevalence -> AsthmaEpsd,40_49,0.0397,Oceania,M
Prevalence -> AsthmaEpsd,50_59,0.0455,Oceania,M
Prevalence -> AsthmaEpsd,60_69,0.0527,Oceania,M
Prevalence -> AsthmaEpsd,70_79,0.0579,Oceania,M
Prevalence -> AsthmaEpsd,80_100,0.0683,Oceania,M
Disability -> Disability,0_4,0.0,Oceania,M
Disability -> Disability,5_9,0.0,Oceania,M
Disability -> Disability,10_14,0.0,Oceania,M
Disability -> Disability,15_19,0.0,Oceania,M
Disability -> Disability,20_24,0.0,Oceania,M
Disability -> Disability,25_29,0.0,Oceania,M
Disability -> Disability,30_39,0.0,Oceania,M
Disability -> Disability,40_49,0.0,Oceania,M
Disability -> Disability,50_59,0.0,Oceania,M
Disability -> Disability,60_69,0.0,Oceania,M
Disability -> Disability,70_79,0.0,Oceania,M
Disability -> Disability,80_100,0.0,Oceania,M
InhaleShortactingBeta -> Disability,0_4,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,5_9,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,10_14,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,15_19,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,20_24,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,25_29,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,30_39,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,40_49,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,50_59,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,60_69,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,70_79,-0.00961066,Oceania,M
InhaleShortactingBeta -> Disability,80_100,-0.00961066,Oceania,M
LowDoseBeclom -> Disability,0_4,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,5_9,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,10_14,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,15_19,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,20_24,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,25_29,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,30_39,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,40_49,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,50_59,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,60_69,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,70_79,-0.07979948,Oceania,M
LowDoseBeclom -> Disability,80_100,-0.07979948,Oceania,M
LowDoseBeclom -> Deceased,0_4,-0.5,Oceania,M
LowDoseBeclom -> Deceased,5_9,-0.5,Oceania,M
LowDoseBeclom -> Deceased,10_14,-0.5,Oceania,M
LowDoseBeclom -> Deceased,15_19,-0.5,Oceania,M
LowDoseBeclom -> Deceased,20_24,-0.5,Oceania,M
LowDoseBeclom -> Deceased,25_29,-0.5,Oceania,M
LowDoseBeclom -> Deceased,30_39,-0.5,Oceania,M
LowDoseBeclom -> Deceased,40_49,-0.5,Oceania,M
LowDoseBeclom -> Deceased,50_59,-0.5,Oceania,M
LowDoseBeclom -> Deceased,60_69,-0.5,Oceania,M
LowDoseBeclom -> Deceased,70_79,-0.5,Oceania,M
LowDoseBeclom -> Deceased,80_100,-0.5,Oceania,M
HighDoseBeclom -> Disability,0_4,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,5_9,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,20_24,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,25_29,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,30_39,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,40_49,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,50_59,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,60_69,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,70_79,-0.13260075000000002,Oceania,M
HighDoseBeclom -> Disability,80_100,-0.13260075000000002,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,0_4,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,5_9,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,10_14,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,15_19,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,20_24,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,25_29,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,30_39,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,40_49,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,50_59,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,60_69,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,70_79,-0.13752775,Oceania,M
OralPrednisTheopPlusBeclom -> Disability,80_100,-0.13752775,Oceania,M
TheopPlusBeclom -> Disability,0_4,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,5_9,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,10_14,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,15_19,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,20_24,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,25_29,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,30_39,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,40_49,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,50_59,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,60_69,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,70_79,-0.24015361999999998,Oceania,M
TheopPlusBeclom -> Disability,80_100,-0.24015361999999998,Oceania,M
AsthmaOralPrednisolone -> Disability,0_4,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,5_9,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,10_14,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,Oceania,M
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,Oceania,M
DsFreeSus -> Disability,0_4,0.038096,South Asia,M
DsFreeSus -> Disability,5_9,0.053409,South Asia,M
DsFreeSus -> Disability,10_14,0.068723,South Asia,M
DsFreeSus -> Disability,15_19,0.084036,South Asia,M
DsFreeSus -> Disability,20_24,0.099349,South Asia,M
DsFreeSus -> Disability,25_29,0.114663,South Asia,M
DsFreeSus -> Disability,30_39,0.137633,South Asia,M
DsFreeSus -> Disability,40_49,0.168259,South Asia,M
DsFreeSus -> Disability,50_59,0.198886,South Asia,M
DsFreeSus -> Disability,60_69,0.229512,South Asia,M
DsFreeSus -> Disability,70_79,0.260139,South Asia,M
DsFreeSus -> Disability,80_100,0.298422,South Asia,M
DsFreeSus -> AsthmaEpsd,0_4,0.0046,South Asia,M
DsFreeSus -> AsthmaEpsd,5_9,0.0204,South Asia,M
DsFreeSus -> AsthmaEpsd,10_14,0.0165,South Asia,M
DsFreeSus -> AsthmaEpsd,15_19,0.0016,South Asia,M
DsFreeSus -> AsthmaEpsd,20_24,0.0004,South Asia,M
DsFreeSus -> AsthmaEpsd,25_29,0.0012,South Asia,M
DsFreeSus -> AsthmaEpsd,30_39,0.0017,South Asia,M
DsFreeSus -> AsthmaEpsd,40_49,0.0019,South Asia,M
DsFreeSus -> AsthmaEpsd,50_59,0.0019,South Asia,M
DsFreeSus -> AsthmaEpsd,60_69,0.0023,South Asia,M
DsFreeSus -> AsthmaEpsd,70_79,0.0028,South Asia,M
DsFreeSus -> AsthmaEpsd,80_100,0.004,South Asia,M
AsthmaEpsd -> Disability,0_4,0.062913,South Asia,M
AsthmaEpsd -> Disability,5_9,0.062913,South Asia,M
AsthmaEpsd -> Disability,10_14,0.062913,South Asia,M
AsthmaEpsd -> Disability,15_19,0.062913,South Asia,M
AsthmaEpsd -> Disability,20_24,0.062913,South Asia,M
AsthmaEpsd -> Disability,25_29,0.062913,South Asia,M
AsthmaEpsd -> Disability,30_39,0.062913,South Asia,M
AsthmaEpsd -> Disability,40_49,0.062913,South Asia,M
AsthmaEpsd -> Disability,50_59,0.062913,South Asia,M
AsthmaEpsd -> Disability,60_69,0.062913,South Asia,M
AsthmaEpsd -> Disability,70_79,0.062913,South Asia,M
AsthmaEpsd -> Disability,80_100,0.062913,South Asia,M
AsthmaEpsd -> DsFreeSus,0_4,0.0527,South Asia,M
AsthmaEpsd -> DsFreeSus,5_9,0.0711,South Asia,M
AsthmaEpsd -> DsFreeSus,10_14,0.0889,South Asia,M
AsthmaEpsd -> DsFreeSus,15_19,0.1018,South Asia,M
AsthmaEpsd -> DsFreeSus,20_24,0.1081,South Asia,M
AsthmaEpsd -> DsFreeSus,25_29,0.0985,South Asia,M
AsthmaEpsd -> DsFreeSus,30_39,0.0661,South Asia,M
AsthmaEpsd -> DsFreeSus,40_49,0.0446,South Asia,M
AsthmaEpsd -> DsFreeSus,50_59,0.0346,South Asia,M
AsthmaEpsd -> DsFreeSus,60_69,0.0365,South Asia,M
AsthmaEpsd -> DsFreeSus,70_79,0.0331,South Asia,M
AsthmaEpsd -> DsFreeSus,80_100,0.032,South Asia,M
Prevalence -> AsthmaEpsd,0_4,0.0069,South Asia,M
Prevalence -> AsthmaEpsd,5_9,0.0565,South Asia,M
Prevalence -> AsthmaEpsd,10_14,0.116,South Asia,M
Prevalence -> AsthmaEpsd,15_19,0.0977,South Asia,M
Prevalence -> AsthmaEpsd,20_24,0.059,South Asia,M
Prevalence -> AsthmaEpsd,25_29,0.0379,South Asia,M
Prevalence -> AsthmaEpsd,30_39,0.0298,South Asia,M
Prevalence -> AsthmaEpsd,40_49,0.0309,South Asia,M
Prevalence -> AsthmaEpsd,50_59,0.0361,South Asia,M
Prevalence -> AsthmaEpsd,60_69,0.0423,South Asia,M
Prevalence -> AsthmaEpsd,70_79,0.0491,South Asia,M
Prevalence -> AsthmaEpsd,80_100,0.0673,South Asia,M
Disability -> Disability,0_4,0.0,South Asia,M
Disability -> Disability,5_9,0.0,South Asia,M
Disability -> Disability,10_14,0.0,South Asia,M
Disability -> Disability,15_19,0.0,South Asia,M
Disability -> Disability,20_24,0.0,South Asia,M
Disability -> Disability,25_29,0.0,South Asia,M
Disability -> Disability,30_39,0.0,South Asia,M
Disability -> Disability,40_49,0.0,South Asia,M
Disability -> Disability,50_59,0.0,South Asia,M
Disability -> Disability,60_69,0.0,South Asia,M
Disability -> Disability,70_79,0.0,South Asia,M
Disability -> Disability,80_100,0.0,South Asia,M
InhaleShortactingBeta -> Disability,0_4,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,5_9,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,10_14,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,15_19,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,20_24,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,25_29,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,30_39,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,40_49,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,50_59,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,60_69,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,70_79,-0.00961066,South Asia,M
InhaleShortactingBeta -> Disability,80_100,-0.00961066,South Asia,M
LowDoseBeclom -> Disability,0_4,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,5_9,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,10_14,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,15_19,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,20_24,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,25_29,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,30_39,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,40_49,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,50_59,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,60_69,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,70_79,-0.07979948,South Asia,M
LowDoseBeclom -> Disability,80_100,-0.07979948,South Asia,M
LowDoseBeclom -> Deceased,0_4,-0.5,South Asia,M
LowDoseBeclom -> Deceased,5_9,-0.5,South Asia,M
LowDoseBeclom -> Deceased,10_14,-0.5,South Asia,M
LowDoseBeclom -> Deceased,15_19,-0.5,South Asia,M
LowDoseBeclom -> Deceased,20_24,-0.5,South Asia,M
LowDoseBeclom -> Deceased,25_29,-0.5,South Asia,M
LowDoseBeclom -> Deceased,30_39,-0.5,South Asia,M
LowDoseBeclom -> Deceased,40_49,-0.5,South Asia,M
LowDoseBeclom -> Deceased,50_59,-0.5,South Asia,M
LowDoseBeclom -> Deceased,60_69,-0.5,South Asia,M
LowDoseBeclom -> Deceased,70_79,-0.5,South Asia,M
LowDoseBeclom -> Deceased,80_100,-0.5,South Asia,M
HighDoseBeclom -> Disability,0_4,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,5_9,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,20_24,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,25_29,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,30_39,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,40_49,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,50_59,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,60_69,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,70_79,-0.13260075000000002,South Asia,M
HighDoseBeclom -> Disability,80_100,-0.13260075000000002,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,0_4,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,5_9,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,10_14,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,15_19,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,20_24,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,25_29,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,30_39,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,40_49,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,50_59,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,60_69,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,70_79,-0.13752775,South Asia,M
OralPrednisTheopPlusBeclom -> Disability,80_100,-0.13752775,South Asia,M
TheopPlusBeclom -> Disability,0_4,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,5_9,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,10_14,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,15_19,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,20_24,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,25_29,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,30_39,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,40_49,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,50_59,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,60_69,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,70_79,-0.24015361999999998,South Asia,M
TheopPlusBeclom -> Disability,80_100,-0.24015361999999998,South Asia,M
AsthmaOralPrednisolone -> Disability,0_4,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,5_9,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,10_14,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,South Asia,M
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,South Asia,M
DsFreeSus -> Disability,0_4,0.033563,Southeast Asia,M
DsFreeSus -> Disability,5_9,0.047287,Southeast Asia,M
DsFreeSus -> Disability,10_14,0.061011,Southeast Asia,M
DsFreeSus -> Disability,15_19,0.074735,Southeast Asia,M
DsFreeSus -> Disability,20_24,0.08846,Southeast Asia,M
DsFreeSus -> Disability,25_29,0.102184,Southeast Asia,M
DsFreeSus -> Disability,30_39,0.12277,Southeast Asia,M
DsFreeSus -> Disability,40_49,0.150218,Southeast Asia,M
DsFreeSus -> Disability,50_59,0.177666,Southeast Asia,M
DsFreeSus -> Disability,60_69,0.205115,Southeast Asia,M
DsFreeSus -> Disability,70_79,0.232563,Southeast Asia,M
DsFreeSus -> Disability,80_100,0.266873,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,0_4,0.0044,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,5_9,0.0189,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,10_14,0.0152,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,15_19,0.0015,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,20_24,0.0002,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,25_29,0.0007,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,30_39,0.0016,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,40_49,0.0018,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,50_59,0.002,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,60_69,0.0026,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,70_79,0.0026,Southeast Asia,M
DsFreeSus -> AsthmaEpsd,80_100,0.0035,Southeast Asia,M
AsthmaEpsd -> Disability,0_4,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,5_9,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,10_14,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,15_19,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,20_24,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,25_29,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,30_39,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,40_49,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,50_59,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,60_69,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,70_79,0.062913,Southeast Asia,M
AsthmaEpsd -> Disability,80_100,0.062913,Southeast Asia,M
AsthmaEpsd -> DsFreeSus,0_4,0.0527,Southeast Asia,M
AsthmaEpsd -> DsFreeSus,5_9,0.0712,Southeast Asia,M
AsthmaEpsd -> DsFreeSus,10_14,0.0894,Southeast Asia,M
AsthmaEpsd -> DsFreeSus,15_19,0.1026,Southeast Asia,M
AsthmaEpsd -> DsFreeSus,20_24,0.1086,Southeast Asia,M
AsthmaEpsd -> DsFreeSus,25_29,0.0988,Southeast Asia,M
AsthmaEpsd -> DsFreeSus,30_39,0.0658,Southeast Asia,M
AsthmaEpsd -> DsFreeSus,40_49,0.0445,Southeast Asia,M
AsthmaEpsd -> DsFreeSus,50_59,0.0346,Southeast Asia,M
